PID,SalePrice,Living Area Sqft,Lot Frontage,Bldg Type,Bedroom,Total Full Baths,MS Zoning,Street,Alley,Utilities
902331010,58500.0,816.0,,1Fam,2,1.0,C (all),Pave,,AllPub
909277100,163500.0,964.0,80.0,1Fam,2,2.0,RL,Pave,Grvl,AllPub
527301080,182900.0,1440.0,,1Fam,3,2.0,RL,Pave,,AllPub
902300020,184900.0,1772.0,,1Fam,3,2.0,RM,Pave,Pave,AllPub
903430050,117000.0,1214.0,40.0,1Fam,2,1.0,RM,Pave,Grvl,AllPub
909275080,205000.0,1567.0,60.0,1Fam,2,2.0,RL,Pave,,AllPub
907285020,219500.0,2034.0,,1Fam,3,3.0,RL,Pave,,AllPub
528102090,314813.0,1828.0,90.0,1Fam,3,2.0,RL,Pave,,AllPub
902405120,119000.0,1480.0,60.0,1Fam,3,1.0,RM,Pave,,AllPub
903228120,119000.0,904.0,50.0,1Fam,2,1.0,RM,Pave,,AllPub
528366050,430000.0,3228.0,,1Fam,4,4.0,RL,Pave,,AllPub
528235160,215000.0,1959.0,59.0,1Fam,4,2.0,RL,Pave,,AllPub
903227140,128000.0,1232.0,50.0,1Fam,3,1.0,RM,Pave,,AllPub
909425085,263400.0,2161.0,70.0,1Fam,3,3.0,RL,Pave,,AllPub
909256060,115000.0,1639.0,51.0,1Fam,3,1.0,RL,Pave,,AllPub
535353180,180000.0,2640.0,94.0,2fmCon,5,4.0,RL,Pave,,AllPub
528106060,338931.0,2550.0,110.0,1Fam,4,2.0,RL,Pave,,AllPub
903430080,122000.0,1324.0,52.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
911370500,230000.0,1648.0,44.0,TwnhsE,2,3.0,RM,Pave,,AllPub
527106010,222000.0,2236.0,,1Fam,4,2.0,RL,Pave,,AllPub
527252050,319900.0,1612.0,61.0,TwnhsE,2,3.0,RL,Pave,,AllPub
907185060,200500.0,1682.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
527450460,116000.0,1030.0,21.0,Twnhs,3,1.0,RM,Pave,,AllPub
531450040,175900.0,1603.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
924100050,161000.0,1479.0,68.0,1Fam,5,2.0,RL,Pave,,AllPub
906394040,225000.0,1614.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
532378180,123000.0,912.0,65.0,1Fam,3,1.0,RL,Pave,,AllPub
531385020,189000.0,1434.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
535477060,155000.0,1348.0,69.0,1Fam,3,1.0,RL,Pave,,AllPub
902201090,135000.0,1174.0,120.0,1Fam,2,1.0,RM,Pave,,AllPub
906230030,269500.0,2787.0,,Duplex,6,6.0,RL,Pave,,AllPub
907203010,128500.0,864.0,120.0,1Fam,3,1.0,RL,Pave,,AllPub
923228210,79500.0,1092.0,21.0,Twnhs,3,1.0,RM,Pave,,AllPub
528390210,248000.0,1850.0,,1Fam,3,2.0,RL,Pave,,AllPub
528186170,219500.0,1342.0,48.0,TwnhsE,2,2.0,RL,Pave,,AllPub
535375050,135000.0,1656.0,60.0,1Fam,3,2.0,RL,Pave,,AllPub
907192010,200000.0,1861.0,95.0,1Fam,3,3.0,RL,Pave,,AllPub
903456130,127000.0,1236.0,62.0,1Fam,3,3.0,RM,Pave,,AllPub
534125120,143450.0,1152.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
902105020,256000.0,2792.0,60.0,1Fam,5,2.0,RM,Pave,Grvl,AllPub
907202010,158000.0,1174.0,,1Fam,3,2.0,RL,Pave,,AllPub
533130170,285000.0,2872.0,85.0,1Fam,4,2.0,RL,Pave,,AllPub
532378120,62383.0,864.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
905200260,165000.0,1774.0,88.0,1Fam,4,2.0,RL,Pave,,AllPub
528142090,280000.0,1836.0,107.0,1Fam,3,3.0,RL,Pave,,AllPub
923228370,85500.0,1092.0,21.0,TwnhsE,3,1.0,RM,Pave,,AllPub
905376090,216000.0,1325.0,,1Fam,3,2.0,RL,Pave,,AllPub
903226160,134000.0,1132.0,50.0,1Fam,2,2.0,RM,Pave,,AllPub
527403310,155000.0,1422.0,63.0,1Fam,3,2.0,RL,Pave,,AllPub
903204095,79500.0,935.0,50.0,1Fam,2,1.0,RM,Pave,,AllPub
906426195,240000.0,1953.0,,1Fam,3,3.0,RL,Pave,,AllPub
903225140,124000.0,1210.0,50.0,1Fam,3,1.0,RM,Pave,,AllPub
535181030,163500.0,1657.0,,1Fam,3,2.0,RL,Pave,,AllPub
528366040,315000.0,2799.0,,1Fam,3,3.0,RL,Pave,,AllPub
911370430,375000.0,1778.0,41.0,TwnhsE,2,4.0,RM,Pave,,AllPub
909282130,144800.0,1112.0,70.0,1Fam,2,2.0,RL,Pave,,AllPub
528456180,252678.0,1852.0,72.0,1Fam,3,3.0,FV,Pave,,AllPub
533213070,179400.0,1501.0,24.0,Twnhs,3,2.0,FV,Pave,Pave,AllPub
905100060,130000.0,999.0,75.0,2fmCon,3,2.0,RL,Pave,,AllPub
528188020,173000.0,1405.0,48.0,TwnhsE,2,2.0,RL,Pave,,AllPub
528186100,332200.0,1686.0,61.0,TwnhsE,1,3.0,RL,Pave,,AllPub
535178120,153000.0,1382.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
905107320,158900.0,1386.0,,1Fam,3,2.0,RL,Pave,,AllPub
527326150,215000.0,1602.0,,1Fam,3,2.0,RL,Pave,,AllPub
528275160,257500.0,2004.0,,1Fam,4,3.0,RL,Pave,,AllPub
903426010,140000.0,1344.0,,1Fam,3,2.0,RM,Pave,,AllPub
528138020,259000.0,1822.0,79.0,1Fam,3,2.0,RL,Pave,,AllPub
909250040,189000.0,2601.0,51.0,1Fam,4,3.0,RL,Pave,,AllPub
532376080,126000.0,984.0,,1Fam,3,1.0,RL,Pave,,AllPub
905401020,255000.0,2422.0,102.0,1Fam,4,3.0,RL,Pave,,AllPub
535150280,124000.0,1144.0,71.0,1Fam,3,2.0,RL,Pave,,AllPub
902327070,160000.0,2007.0,70.0,1Fam,3,2.0,RM,Pave,,AllPub
906223220,229000.0,2037.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
902305080,129500.0,2058.0,60.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
535353040,145500.0,1031.0,60.0,1Fam,2,2.0,RL,Pave,,AllPub
527226020,115000.0,1474.0,,1Fam,3,1.0,RL,Pave,,NoSewr
907180130,204000.0,1501.0,78.0,1Fam,3,3.0,RL,Pave,,AllPub
535454160,135000.0,1495.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
907285100,237000.0,1995.0,90.0,1Fam,4,3.0,RL,Pave,,AllPub
528275070,236000.0,2256.0,,1Fam,4,2.0,RL,Pave,,AllPub
535305120,155000.0,1575.0,75.0,1Fam,2,1.0,RL,Pave,,AllPub
528222010,258000.0,2373.0,96.0,1Fam,4,2.0,RL,Pave,,AllPub
533215020,300000.0,1638.0,,TwnhsE,2,3.0,FV,Pave,,AllPub
534431030,137000.0,1043.0,68.0,1Fam,2,1.0,RL,Pave,,AllPub
908228010,108500.0,865.0,62.0,1Fam,2,2.0,RL,Pave,,AllPub
907255050,275000.0,1787.0,,1Fam,3,2.0,RL,Pave,,AllPub
909451150,151000.0,1556.0,24.0,Twnhs,3,3.0,RM,Pave,,AllPub
905101310,136500.0,1768.0,72.0,Duplex,4,2.0,RL,Pave,,AllPub
527353020,200000.0,1671.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
528250020,192000.0,1489.0,,1Fam,3,3.0,RL,Pave,,AllPub
903475060,122000.0,1889.0,60.0,2fmCon,4,1.0,RM,Pave,,AllPub
924100060,173000.0,1632.0,70.0,1Fam,4,1.0,RL,Pave,,AllPub
527108090,274725.0,2021.0,168.0,1Fam,3,2.0,RL,Pave,,AllPub
909281130,315000.0,2727.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
534129080,197900.0,1724.0,,1Fam,3,2.0,RL,Pave,,AllPub
916326090,257000.0,2279.0,149.0,1Fam,4,2.0,RL,Pave,,AllPub
905452110,127000.0,1531.0,50.0,1Fam,3,1.0,RL,Pave,,AllPub
923228270,88250.0,1092.0,21.0,TwnhsE,3,1.0,RM,Pave,,AllPub
908103310,127500.0,1012.0,38.0,Duplex,4,2.0,RL,Pave,,AllPub
528348010,258000.0,2263.0,93.0,1Fam,4,2.0,RL,Pave,,AllPub
535476360,187000.0,1851.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
923226150,146500.0,1652.0,,Duplex,4,2.0,RL,Pave,,AllPub
902427180,110000.0,1382.0,76.0,1Fam,1,2.0,RM,Pave,,AllPub
909131125,160000.0,1928.0,,2fmCon,5,2.0,RH,Pave,,AllPub
914476130,148000.0,1210.0,140.0,1Fam,3,3.0,RL,Pave,,AllPub
904301070,179000.0,1200.0,60.0,Duplex,3,6.0,RL,Pave,,AllPub
907414030,185500.0,1414.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
535301010,135960.0,943.0,,Duplex,2,2.0,RL,Pave,,AllPub
527450150,113000.0,1218.0,21.0,Twnhs,3,1.0,RM,Pave,,AllPub
907202160,147000.0,1026.0,,1Fam,3,2.0,RL,Pave,,AllPub
535104120,187500.0,1453.0,92.0,1Fam,3,3.0,RL,Pave,,AllPub
906201130,316600.0,2132.0,79.0,1Fam,1,2.0,RL,Pave,,AllPub
528458030,212700.0,1372.0,72.0,1Fam,3,2.0,FV,Pave,,AllPub
905476230,139500.0,1049.0,42.0,TwnhsE,2,3.0,RL,Pave,,AllPub
906380160,194000.0,1240.0,74.0,1Fam,2,2.0,RL,Pave,,AllPub
923205025,168000.0,1622.0,,2fmCon,3,2.0,RL,Pave,,AllPub
923202220,130000.0,2034.0,200.0,1Fam,2,1.0,RL,Pave,,AllPub
535325090,127000.0,925.0,71.0,1Fam,3,2.0,RL,Pave,,AllPub
527451520,94500.0,987.0,21.0,Twnhs,2,1.0,RM,Pave,,AllPub
535325340,133500.0,1005.0,65.0,1Fam,2,1.0,RL,Pave,,AllPub
528150070,611657.0,2364.0,100.0,1Fam,2,3.0,RL,Pave,,AllPub
903401020,184000.0,1820.0,60.0,1Fam,4,3.0,RL,Pave,Pave,AllPub
534451080,72500.0,720.0,,1Fam,2,1.0,RL,Pave,,AllPub
904100090,150000.0,1921.0,120.0,Duplex,4,2.0,RL,Pave,,AllPub
535152230,156500.0,1478.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
905103040,172500.0,1683.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
535101020,178000.0,1128.0,75.0,1Fam,2,2.0,RL,Pave,,AllPub
528275110,219500.0,1995.0,,1Fam,4,2.0,RL,Pave,,AllPub
903454090,141000.0,1375.0,50.0,1Fam,3,1.0,RM,Pave,,AllPub
535153070,148000.0,1194.0,73.0,1Fam,3,2.0,RL,Pave,,AllPub
535475020,140000.0,1796.0,71.0,1Fam,4,2.0,RL,Pave,,AllPub
528150110,342000.0,2956.0,99.0,1Fam,5,2.0,RL,Pave,,AllPub
535375040,99800.0,713.0,60.0,1Fam,2,1.0,RL,Pave,Grvl,AllPub
535106180,144000.0,1524.0,78.0,1Fam,3,1.0,RL,Pave,,AllPub
902301130,114000.0,1232.0,35.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
527365010,294323.0,2318.0,75.0,1Fam,3,3.0,FV,Pave,,AllPub
534177210,175500.0,1242.0,80.0,1Fam,3,1.0,RL,Pave,,AllPub
903481120,135000.0,1666.0,60.0,1Fam,3,1.0,RM,Pave,,AllPub
906340110,297000.0,1718.0,79.0,1Fam,3,3.0,RL,Pave,,AllPub
909425270,219500.0,1740.0,75.0,1Fam,3,1.0,RL,Pave,,AllPub
911104060,75000.0,572.0,60.0,1Fam,2,1.0,C (all),Pave,Grvl,AllPub
903230110,115000.0,1216.0,60.0,1Fam,3,2.0,RM,Pave,,AllPub
528228445,191000.0,1504.0,43.0,TwnhsE,2,2.0,RL,Pave,,AllPub
527425060,97000.0,864.0,70.0,1Fam,2,1.0,RL,Pave,,AllPub
907203110,122000.0,969.0,120.0,1Fam,3,1.0,RL,Pave,,AllPub
528429070,240000.0,1578.0,74.0,1Fam,3,3.0,RL,Pave,,AllPub
903231220,75000.0,1162.0,51.0,1Fam,3,2.0,RM,Pave,,AllPub
532378110,127000.0,1040.0,,1Fam,3,2.0,RL,Pave,,AllPub
923125030,81500.0,1600.0,125.0,1Fam,3,1.0,A (agr),Pave,,AllPub
903457040,161000.0,2180.0,60.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
909455030,185000.0,1034.0,35.0,TwnhsE,1,2.0,RM,Pave,,AllPub
902128020,105000.0,864.0,60.0,1Fam,2,1.0,RM,Pave,Grvl,AllPub
902327040,139000.0,1652.0,60.0,1Fam,4,3.0,RM,Pave,,AllPub
905351089,173000.0,1291.0,,1Fam,2,2.0,RL,Pave,,AllPub
902401130,143000.0,1482.0,50.0,1Fam,3,1.0,RM,Pave,,AllPub
909254090,189950.0,1426.0,55.0,1Fam,3,1.0,RL,Pave,,AllPub
905107300,160500.0,1040.0,,1Fam,3,2.0,RL,Pave,,AllPub
528439060,245000.0,1432.0,76.0,1Fam,3,2.0,RL,Pave,,AllPub
903232030,81300.0,808.0,,1Fam,1,1.0,RM,Pave,,AllPub
914453045,300000.0,2032.0,,1Fam,3,4.0,RL,Pave,,AllPub
527131110,247900.0,1682.0,45.0,1Fam,1,2.0,RL,Pave,,AllPub
907131190,207000.0,1463.0,65.0,1Fam,3,3.0,RL,Pave,,AllPub
905402070,122000.0,1383.0,,1Fam,2,1.0,RL,Pave,,AllPub
907280100,285000.0,1668.0,90.0,1Fam,3,3.0,RL,Pave,,AllPub
909427230,266500.0,2340.0,66.0,1Fam,4,2.0,RL,Pave,,AllPub
534201250,155000.0,1770.0,72.0,1Fam,4,2.0,RL,Pave,,AllPub
911370410,392500.0,1652.0,64.0,TwnhsE,2,3.0,RM,Pave,,AllPub
923225300,83500.0,1092.0,,TwnhsE,3,1.0,RM,Pave,,AllPub
527163100,188000.0,1658.0,,1Fam,3,3.0,RL,Pave,,AllPub
533250160,324000.0,1719.0,32.0,TwnhsE,1,3.0,RL,Pave,,AllPub
534177180,240000.0,2614.0,90.0,1Fam,4,2.0,RL,Pave,,AllPub
533223050,148800.0,1102.0,,TwnhsE,2,2.0,FV,Pave,,AllPub
527453060,148500.0,1456.0,24.0,Twnhs,3,2.0,RL,Pave,,AllPub
903204010,108000.0,1668.0,,1Fam,3,1.0,RM,Pave,,AllPub
905226170,137000.0,1176.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
921128050,425000.0,1978.0,85.0,1Fam,2,3.0,RL,Pave,,AllPub
902128075,120000.0,1027.0,60.0,1Fam,2,1.0,RM,Pave,,AllPub
906476030,200000.0,1688.0,79.0,1Fam,4,3.0,RL,Pave,,AllPub
528327070,327000.0,2687.0,106.0,1Fam,4,3.0,RL,Pave,,AllPub
924100040,196000.0,1567.0,,1Fam,2,3.0,RL,Pave,,AllPub
907130100,231500.0,1764.0,65.0,1Fam,3,3.0,RL,Pave,,AllPub
527146030,236500.0,1616.0,39.0,TwnhsE,2,3.0,RL,Pave,,AllPub
528142040,350000.0,2224.0,74.0,1Fam,4,3.0,RL,Pave,,AllPub
528221090,179540.0,1456.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
905300010,130000.0,810.0,72.0,1Fam,2,2.0,RL,Pave,,AllPub
528322020,384500.0,2551.0,100.0,1Fam,4,3.0,RL,Pave,,AllPub
909257050,234000.0,2080.0,53.0,1Fam,3,1.0,RL,Pave,,AllPub
527182190,212000.0,1502.0,,TwnhsE,1,2.0,RL,Pave,,AllPub
910251050,13100.0,733.0,80.0,1Fam,2,1.0,A (agr),Pave,,AllPub
534403440,157500.0,1440.0,85.0,1Fam,4,1.0,RL,Pave,,AllPub
535152060,139000.0,1056.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
533350020,373000.0,2497.0,94.0,1Fam,2,3.0,RL,Pave,,AllPub
906475100,195000.0,1643.0,,1Fam,2,3.0,RL,Pave,,AllPub
906382050,239799.0,1962.0,73.0,1Fam,3,2.0,RL,Pave,,AllPub
528253020,217300.0,1358.0,55.0,TwnhsE,2,3.0,RL,Pave,,AllPub
903454010,127000.0,1355.0,60.0,1Fam,3,1.0,RM,Pave,,AllPub
534401200,161000.0,1042.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
902404010,153500.0,1559.0,90.0,1Fam,2,2.0,RM,Pave,Pave,AllPub
535300040,129500.0,1216.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
902401010,116900.0,1111.0,,1Fam,2,1.0,RM,Pave,,AllPub
533110130,260000.0,2417.0,121.0,1Fam,4,2.0,RL,Pave,,AllPub
902408080,159500.0,2554.0,60.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
534400290,153000.0,1313.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
527276040,133000.0,1488.0,,1Fam,3,2.0,RL,Pave,,AllPub
535125090,205000.0,1986.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
528228550,156820.0,1142.0,43.0,TwnhsE,2,2.0,RL,Pave,,AllPub
906223080,239900.0,1879.0,85.0,1Fam,3,3.0,RL,Pave,,AllPub
911370490,294464.0,1648.0,44.0,TwnhsE,2,3.0,RM,Pave,,AllPub
909275040,138000.0,1603.0,,1Fam,4,1.0,RL,Pave,,AllPub
903484110,116000.0,1403.0,60.0,2fmCon,3,2.0,RM,Pave,Grvl,AllPub
527455250,129250.0,988.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
907135050,146000.0,990.0,60.0,1Fam,3,2.0,RL,Pave,,AllPub
909254100,135000.0,1461.0,53.0,1Fam,3,1.0,RL,Pave,,AllPub
908188150,130000.0,1708.0,32.0,TwnhsE,3,2.0,RM,Pave,,AllPub
527131030,278000.0,1659.0,40.0,TwnhsE,2,3.0,RL,Pave,,AllPub
908275280,135500.0,1393.0,59.0,1Fam,3,1.0,RL,Pave,,AllPub
916386180,218689.0,1612.0,81.0,1Fam,3,2.0,RL,Pave,,AllPub
908152260,155000.0,1125.0,74.0,1Fam,2,1.0,RL,Pave,,AllPub
528138010,324000.0,1808.0,102.0,1Fam,3,3.0,RL,Pave,,AllPub
907192090,227000.0,1573.0,67.0,1Fam,3,3.0,RL,Pave,,AllPub
527214030,387000.0,1884.0,53.0,1Fam,2,3.0,RL,Pave,,AllPub
906394050,176432.0,1314.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
904100160,135000.0,1271.0,115.0,1Fam,4,2.0,RL,Pave,,AllPub
527252070,392000.0,1419.0,60.0,1Fam,2,3.0,RL,Pave,,AllPub
527106150,192000.0,1638.0,59.0,1Fam,3,3.0,RL,Pave,,AllPub
924151040,285000.0,1803.0,76.0,1Fam,3,3.0,RL,Pave,,AllPub
527452190,127500.0,1069.0,53.0,TwnhsE,2,2.0,RL,Pave,,AllPub
905104090,125000.0,894.0,99.0,1Fam,3,1.0,RL,Pave,,AllPub
528190010,207000.0,1358.0,59.0,TwnhsE,2,3.0,RM,Pave,,AllPub
535456100,109500.0,825.0,60.0,1Fam,2,1.0,RL,Pave,,AllPub
533236090,345000.0,2393.0,36.0,TwnhsE,2,3.0,FV,Pave,Pave,AllPub
908225290,120000.0,1368.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
908103280,135000.0,1127.0,65.0,1Fam,3,1.0,RL,Pave,,AllPub
535327140,107500.0,827.0,60.0,1Fam,2,1.0,RL,Pave,,AllPub
909425140,257500.0,1839.0,110.0,1Fam,3,3.0,RL,Pave,,AllPub
907260040,192000.0,1459.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
534251280,173000.0,1632.0,,1Fam,4,1.0,RL,Pave,,AllPub
909100080,104000.0,1296.0,67.0,1Fam,2,2.0,RL,Pave,,AllPub
910205010,126000.0,1656.0,75.0,1Fam,3,1.0,RM,Pave,,AllPub
531453010,152000.0,1097.0,81.0,1Fam,3,2.0,RL,Pave,,AllPub
528480040,252000.0,1953.0,85.0,1Fam,3,2.0,FV,Pave,,AllPub
904302020,80000.0,879.0,50.0,1Fam,2,1.0,RL,Pave,,AllPub
528435020,297900.0,1874.0,80.0,1Fam,3,3.0,RL,Pave,,AllPub
903426160,160000.0,1984.0,57.0,2fmCon,5,2.0,RM,Pave,Grvl,AllPub
916384070,267300.0,1564.0,68.0,1Fam,2,2.0,RL,Pave,,AllPub
907135180,123600.0,990.0,60.0,1Fam,3,2.0,RL,Pave,,AllPub
534451130,79900.0,747.0,52.0,1Fam,1,1.0,RL,Pave,,AllPub
902101010,115000.0,1224.0,,1Fam,3,1.0,RM,Pave,Grvl,AllPub
528228575,264561.0,1567.0,53.0,TwnhsE,1,3.0,RL,Pave,,AllPub
528435040,311872.0,1726.0,79.0,1Fam,3,3.0,RL,Pave,,AllPub
535301150,156000.0,1050.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
532376180,116000.0,909.0,65.0,1Fam,3,1.0,RL,Pave,,AllPub
905103060,121500.0,1392.0,,1Fam,3,2.0,RL,Pave,,AllPub
534252070,103000.0,1224.0,,Duplex,2,2.0,RL,Pave,,AllPub
527302020,178000.0,1868.0,78.0,1Fam,3,3.0,RL,Pave,,AllPub
902104020,156500.0,1416.0,60.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
528480150,197000.0,1576.0,65.0,1Fam,3,2.0,FV,Pave,,AllPub
535353240,152500.0,1527.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
527450030,113500.0,1092.0,21.0,Twnhs,3,1.0,RM,Pave,,AllPub
527132090,240000.0,1478.0,61.0,1Fam,2,3.0,RL,Pave,,AllPub
905108220,137000.0,860.0,74.0,1Fam,2,2.0,RL,Pave,,AllPub
903236200,113000.0,1048.0,58.0,1Fam,2,1.0,RM,Pave,,AllPub
528458180,238500.0,1448.0,75.0,1Fam,2,2.0,FV,Pave,,AllPub
528480130,241000.0,1550.0,65.0,1Fam,2,3.0,FV,Pave,,AllPub
923251160,80000.0,1608.0,124.0,1Fam,3,1.0,RL,Pave,,AllPub
528114040,383000.0,1950.0,104.0,1Fam,2,3.0,RL,Pave,,AllPub
527364030,240900.0,1884.0,70.0,1Fam,3,3.0,FV,Pave,,AllPub
528480070,266000.0,1939.0,84.0,1Fam,3,2.0,FV,Pave,,AllPub
911128020,124900.0,1001.0,60.0,1Fam,2,1.0,C (all),Pave,,AllPub
902207140,105900.0,720.0,60.0,1Fam,2,1.0,RM,Pave,,AllPub
906402200,320000.0,3222.0,90.0,1Fam,5,4.0,RL,Pave,,AllPub
527302070,181900.0,1260.0,,1Fam,3,3.0,RL,Pave,,AllPub
535304180,109000.0,1057.0,68.0,1Fam,3,2.0,RL,Pave,,AllPub
535355100,112000.0,1310.0,50.0,1Fam,2,2.0,RL,Pave,,AllPub
527450110,103400.0,987.0,21.0,Twnhs,2,1.0,RM,Pave,,AllPub
907405030,200000.0,1700.0,70.0,1Fam,3,3.0,RL,Pave,,AllPub
907255030,274000.0,1947.0,,1Fam,3,3.0,RL,Pave,,AllPub
923229100,188000.0,1356.0,,1Fam,3,4.0,RL,Pave,,AllPub
533253030,214000.0,1235.0,,Twnhs,1,2.0,RL,Pave,,AllPub
535476370,167900.0,1611.0,80.0,1Fam,4,2.0,RL,Pave,,AllPub
907414040,198000.0,1336.0,65.0,1Fam,3,3.0,RL,Pave,,AllPub
531363020,146000.0,1100.0,63.0,1Fam,3,1.0,RL,Pave,,AllPub
533221040,180000.0,1512.0,34.0,TwnhsE,2,3.0,FV,Pave,,AllPub
905103030,157500.0,1096.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
909175080,60000.0,438.0,60.0,1Fam,1,1.0,RL,Pave,,AllPub
527427160,155000.0,1337.0,33.0,TwnhsE,2,2.0,RH,Pave,,AllPub
535455090,127500.0,1278.0,60.0,1Fam,4,1.0,RL,Pave,,AllPub
903475040,128500.0,1382.0,,1Fam,2,1.0,RM,Pave,,AllPub
902326060,163000.0,1912.0,60.0,2fmCon,3,2.0,RM,Pave,Pave,AllPub
528120060,395192.0,1940.0,83.0,1Fam,3,3.0,RL,Pave,,AllPub
528181060,209500.0,1554.0,34.0,Twnhs,2,2.0,RL,Pave,,AllPub
902329080,119000.0,1288.0,60.0,1Fam,3,2.0,RM,Pave,Grvl,AllPub
908102060,84900.0,640.0,67.0,1Fam,2,1.0,RL,Pave,,AllPub
907412010,196500.0,1720.0,89.0,1Fam,3,2.0,RL,Pave,,AllPub
528456190,208900.0,1338.0,72.0,1Fam,3,2.0,FV,Pave,,AllPub
910205120,110000.0,1107.0,50.0,1Fam,2,1.0,RM,Pave,,AllPub
528387030,263550.0,2232.0,,1Fam,3,3.0,RL,Pave,,AllPub
527357180,292500.0,2840.0,,1Fam,4,2.0,RL,Pave,,AllPub
534400120,185900.0,1565.0,80.0,2fmCon,3,3.0,RL,Pave,,AllPub
902206040,130000.0,1316.0,50.0,1Fam,3,2.0,RM,Pave,,AllPub
908102020,98000.0,1436.0,67.0,1Fam,3,3.0,RL,Pave,,AllPub
902110130,108000.0,1032.0,56.0,1Fam,2,1.0,RM,Pave,Grvl,AllPub
907410020,179400.0,1476.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
902104060,96500.0,1140.0,55.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
534126060,170000.0,1920.0,102.0,1Fam,4,3.0,RL,Pave,,AllPub
526355080,345000.0,2704.0,75.0,1Fam,4,3.0,RL,Pave,,AllPub
916403020,180000.0,1339.0,50.0,1Fam,2,3.0,RL,Pave,,AllPub
905226110,145000.0,1721.0,,1Fam,3,3.0,RL,Pave,,AllPub
903234030,110500.0,1103.0,50.0,1Fam,2,1.0,RM,Pave,,AllPub
527402220,148500.0,1002.0,,1Fam,3,2.0,RL,Pave,,AllPub
906340090,424870.0,2828.0,77.0,1Fam,4,4.0,RL,Pave,,AllPub
905100030,148000.0,1382.0,75.0,1Fam,3,1.0,RL,Pave,,AllPub
903205040,121000.0,952.0,,1Fam,2,1.0,RL,Pave,,AllPub
527164020,166000.0,1190.0,58.0,1Fam,3,2.0,RL,Pave,,AllPub
907227050,127000.0,864.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
528174030,200000.0,1302.0,34.0,Twnhs,1,2.0,RL,Pave,,AllPub
535304060,119000.0,988.0,70.0,2fmCon,2,2.0,RL,Pave,,AllPub
534451020,64000.0,670.0,51.0,1Fam,2,2.0,RL,Pave,,AllPub
528490070,209000.0,1653.0,65.0,1Fam,3,3.0,FV,Pave,,AllPub
528228460,160200.0,1145.0,43.0,TwnhsE,2,2.0,RL,Pave,,AllPub
531379050,220000.0,2122.0,43.0,1Fam,4,3.0,RL,Pave,,AllPub
528142070,329900.0,2358.0,82.0,1Fam,4,3.0,RL,Pave,,AllPub
532354150,135000.0,864.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
528294050,168000.0,1430.0,64.0,1Fam,3,2.0,RL,Pave,,AllPub
531369020,203000.0,1512.0,76.0,1Fam,3,2.0,RL,Pave,,AllPub
531375100,158000.0,1158.0,63.0,1Fam,3,2.0,RL,Pave,,AllPub
528150080,372397.0,1792.0,121.0,1Fam,2,3.0,RL,Pave,,AllPub
528292060,225000.0,2322.0,41.0,1Fam,4,2.0,RL,Pave,,AllPub
911204100,50138.0,952.0,66.0,1Fam,3,1.0,C (all),Grvl,,AllPub
902329030,240000.0,2268.0,50.0,1Fam,3,3.0,RM,Pave,Grvl,AllPub
532378050,120875.0,1024.0,,1Fam,3,1.0,RL,Pave,,AllPub
535451040,119000.0,988.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
